brand,engine_code,displacement,fuel_type,rating,weakness_count,models,year_min,year_max
Mercedes-Benz,M260,2.0L Turbo,Benzin,neutral,5,A-Klasse W177; B-Klasse W247; CLA C118; GLA H247; GLB X247,2018,2025
Mercedes-Benz,M260-AMG35,2.0L Turbo,Benzin,neutral,5,A-Klasse W177; CLA C118; GLA H247; GLB X247,2018,2025
Mercedes-Benz,M264,2.0L Turbo EQ Boost,Benzin,neutral,12,E-Klasse W213; CLS C257; GLE V167; C-Klasse W205,2016,2025
Mercedes-Benz,M270DE16,1.6L Turbo,Benzin,neutral,7,A-Klasse W176; B-Klasse W246; CLA C117; GLA X156; C-Klasse W205,2011,2021
Mercedes-Benz,M270DE20,2.0L Turbo,Benzin,neutral,7,A-Klasse W176; B-Klasse W246; CLA C117; GLA X156,2012,2020
Mercedes-Benz,M274,1.6-2.0L Turbo,Benzin,neutral,6,SLK R172; SLC R172; GLK X204; C-Klasse W205; E-Klasse W212,2013,2025
Mercedes-Benz,M276,3.0-3.5L V6,Benzin,neutral,10,SLK R172; SLC R172; R-Klasse W251; GLK X204; C-Klasse W205,2010,2023
Mercedes-Benz,M277,6.0L V12 BiTurbo,Benzin,neutral,6,S-Klasse W222,2014,2020
Mercedes-Benz,M279,6.0L V12 BiTurbo AMG,Benzin,neutral,12,S-Klasse W222; SL R231; G-Klasse W463,2012,2020
Mercedes-Benz,OM601,2.0L Vorkammer-Diesel,Diesel,neutral,8,C-Klasse W202,1993,1997
Mercedes-Benz,OM602,2.5L R5 Diesel,Diesel,neutral,7,G-Klasse W463,1990,1992
Mercedes-Benz,OM603,3.0L R6 Diesel,Diesel,neutral,6,G-Klasse W463,1992,1997
Mercedes-Benz,OM604,2.2L R4 Diesel,Diesel,neutral,6,C-Klasse W202; E-Klasse W210,1993,1999
Mercedes-Benz,OM605,2.5L R5 Diesel,Diesel,neutral,7,C-Klasse W202; E-Klasse W210,1993,2000
Mercedes-Benz,OM607,1.5L Diesel,Diesel,neutral,6,A-Klasse W176; B-Klasse W246; CLA C117; GLA X156; Citan W415,2012,2021
Mercedes-Benz,OM608,1.5L Diesel,Diesel,neutral,5,A-Klasse W177; B-Klasse W247; CLA C118; GLA H247; GLB X247,2018,2025
Mercedes-Benz,OM611,2.2L CDI,Diesel,neutral,6,C-Klasse W202; C-Klasse W203; E-Klasse W210,1997,2004
Mercedes-Benz,OM628,4.0L V8 CDI,Diesel,neutral,6,E-Klasse W211; S-Klasse W220; ML W163; G-Klasse W463,2000,2006
Mercedes-Benz,OM640,2.0L Diesel,Diesel,neutral,6,A-Klasse W169; B-Klasse W245; C-Klasse W204,2004,2014
Mercedes-Benz,OM646,2.1L CDI,Diesel,neutral,6,C-Klasse W203; C-Klasse W204; E-Klasse W211,2002,2011
Mercedes-Benz,OM647,2.7L R5 CDI,Diesel,neutral,6,E-Klasse W211,2002,2006
Mercedes-Benz,OM648,3.2L R6 CDI,Diesel,neutral,8,E-Klasse W211; S-Klasse W220,2002,2006
Mercedes-Benz,OM651DE18,1.8L Diesel,Diesel,neutral,5,A-Klasse W176; B-Klasse W246; CLA C117; GLA X156; C-Klasse W205,2011,2020
Mercedes-Benz,OM654,2.0L Diesel,Diesel,neutral,11,A-Klasse W177; B-Klasse W247; CLA C118; GLA H247; GLB X247,2016,2026
Mercedes-Benz,OM654M,2.0L Diesel,Diesel,neutral,5,CLE C236; GLC X254,2022,2026
Mercedes-Benz,OM656,2.9L R6 Diesel,Diesel,neutral,6,E-Klasse W213; S-Klasse W222; S-Klasse W223; CLS C257; G-Klasse W463a,2017,2026
Mercedes-Benz,M139,2.0L Turbo AMG,Benzin,recommended,6,A-Klasse W177; CLA C118; GLA H247; C-Klasse W206; SL R232,2019,2025
Mercedes-Benz,M282,1.3L Turbo,Benzin,recommended,5,A-Klasse W177; B-Klasse W247; CLA C118; GLA H247; GLB X247,2018,2025
Mercedes-Benz,OM606,3.0L R6 Diesel,Diesel,recommended,7,E-Klasse W210; G-Klasse W463,1995,2001
MINI,B37C15,1.5L Diesel,Diesel,avoid,5,MINI F56; MINI F55; MINI Clubman F54,2014,2024
MINI,B47C20,2.0L Diesel,Diesel,avoid,5,MINI F56; MINI Clubman F54; MINI Countryman F60,2014,2024
MINI,IB1P25B,Elektromotor,Elektro,avoid,5,MINI F56,2020,2024
MINI,N14B16,1.6L Turbo,Benzin,avoid,9,MINI R56; MINI R57; MINI Clubman R55,2006,2010
MINI,N18B16,1.6L Turbo,Benzin,avoid,7,MINI R56; MINI R57; MINI Clubman R55; MINI Coupé R58; MINI Roadster R59,2008,2016
MINI,N47C16,1.6L Diesel,Diesel,avoid,7,MINI R56; MINI Clubman R55; MINI Countryman R60; MINI Paceman R61,2007,2016
MINI,N47C20,2.0L Diesel,Diesel,avoid,7,MINI R56; MINI Countryman R60; MINI Paceman R61; MINI Clubman R55; MINI R57,2010,2016
MINI,W11B16,1.6L Kompressor,Benzin,avoid,10,MINI R53; MINI R52,2002,2008
MINI,B38A12,1.2L Turbo,Benzin,neutral,5,MINI F56; MINI F55,2014,2018
MINI,B38A15M1,1.5L Turbo PHEV,Benzin,neutral,5,MINI Countryman F60,2017,2024
MINI,B38B15,1.5L Turbo,Benzin,neutral,5,MINI F56; MINI F55; MINI F57; MINI Clubman F54,2014,2024
MINI,B48B20,2.0L Turbo,Benzin,neutral,6,MINI F56; MINI F55; MINI F57; MINI Clubman F54; MINI Countryman F60,2014,2024
MINI,N12B16,1.6L,Benzin,neutral,7,MINI R56; MINI R57; MINI Clubman R55,2006,2010
MINI,N16B16,1.6L,Benzin,neutral,7,MINI R56; MINI R57; MINI Clubman R55; MINI Countryman R60; MINI Paceman R61,2010,2016
MINI,W10B16,1.6L,Benzin,neutral,7,MINI R50; MINI R52,2001,2008
MINI,B38B15U,1.5L Turbo MHEV,Benzin,recommended,1,MINI F66; MINI Countryman U25,2024,2028
MINI,B48B20U,2.0L Turbo MHEV,Benzin,recommended,1,MINI Countryman U25; MINI F66,2024,2028
MINI,B48B20U-PHEV,2.0L Turbo PHEV,Benzin,recommended,1,MINI Countryman U25,2024,2028
MINI,EM-JCW-U,Elektromotor JCW,Elektro,recommended,1,MINI F66; MINI Aceman J05,2025,2028
MINI,EM-MINI-U,Elektromotor,Elektro,recommended,2,MINI F66; MINI Aceman J05; MINI Countryman U25,2024,2028
Mitsubishi,4B11T,2.0L Turbo MIVEC,Benzin,avoid,11,Lancer Evolution X; Lancer X,2008,2016
Mitsubishi,4G63T,2.0L Turbo,Benzin,avoid,14,Lancer VII-IX,2001,2007
Mitsubishi,4G64,2.4L GDI,Benzin,avoid,3,Galant EA,1999,2004
Mitsubishi,4G93,1.8L GDI,Benzin,avoid,3,Carisma DA; Space Star DG0,1997,2005
Mitsubishi,4N13,1.8L DI-D,Diesel,avoid,5,ASX GA; Lancer CY,2007,2016
Mitsubishi,i-MiEV-EM,Elektromotor,Elektro,avoid,4,i-MiEV HA,2009,2020
Mitsubishi,4B40,1.5L Turbo MIVEC,Benzin,neutral,4,Eclipse Cross GK,2017,2021
Mitsubishi,4D56,2.5L TD,Diesel,neutral,4,Pajero V60; L200 IV,2000,2015
Mitsubishi,4G15,1.5L Turbo,Benzin,neutral,5,Colt Z30,2005,2010
Mitsubishi,4G63,2.0L NA,Benzin,neutral,3,Outlander I; Galant EA,1996,2006
Mitsubishi,4G69,2.4L MIVEC,Benzin,neutral,2,Grandis NA,2004,2011
Mitsubishi,4M41,3.2L DI-D,Diesel,neutral,4,Pajero V60; Pajero V80,2000,2021
Mitsubishi,4N14,2.2L DI-D,Diesel,neutral,4,Outlander III; ASX GA; Eclipse Cross GK,2012,2021
Mitsubishi,4N15,2.4L DI-D,Diesel,neutral,3,L200 V,2015,2024
Mitsubishi,6G74,3.5L V6 GDI,Benzin,neutral,3,Pajero V60,2000,2006
Mitsubishi,9HD,1.6L DI-D,Diesel,neutral,4,ASX GA,2015,2017
Mitsubishi,BSY,2.0L DI-D,Diesel,neutral,5,Outlander II; Grandis NA,2005,2011
Mitsubishi,F9Q,1.9L DI-D,Diesel,neutral,5,Carisma DA,2000,2004
Mitsubishi,OM639.939,1.5L DI-D,Diesel,neutral,4,Colt Z30,2005,2012
Mitsubishi,3A91,1.0L MIVEC,Benzin,recommended,2,Space Star A05,2013,2020
Mitsubishi,3B20,1.2L MIVEC,Benzin,recommended,2,Space Star A05,2015,2020
Mitsubishi,4A91,1.5L MIVEC,Benzin,recommended,2,Colt Z30,2005,2009
Mitsubishi,4A92,1.6L MIVEC,Benzin,recommended,4,ASX GA; Lancer CY,2007,2019
Mitsubishi,4B10,1.8L MIVEC,Benzin,recommended,4,Lancer CY,2007,2017
Mitsubishi,4B11,2.0L MIVEC,Benzin,recommended,3,ASX GA; Outlander III,2010,2018
Mitsubishi,4B12,2.4L MIVEC,Benzin,recommended,3,Outlander II; Outlander III; Outlander IV; Eclipse Cross GK-FL,2006,2024
Mitsubishi,4G18,1.6L NA,Benzin,recommended,3,Lancer VIII; Space Star DG0,1998,2007
Mitsubishi,4G92,1.6L NA,Benzin,recommended,3,Carisma DA,1995,2004
Mitsubishi,4J11,2.0L SOHC MIVEC,Benzin,recommended,3,Outlander III; ASX GA,2012,2023
Mitsubishi,6G72,3.0L V6,Benzin,recommended,3,Pajero V80,2006,2011
Mitsubishi,6G75,3.8L V6 MIVEC,Benzin,recommended,2,Pajero V80,2006,2011
Mitsubishi,M134.910,1.1L NA,Benzin,recommended,3,Colt Z30,2004,2012
Mitsubishi,M135.930,1.3L NA,Benzin,recommended,4,Colt Z30,2004,2012
Nissan,CR10DE,1.0L,Benzin,avoid,3,Micra K12,2003,2010
Nissan,CR12DE,1.2L,Benzin,avoid,3,Micra K12,2003,2010
Nissan,CR14DE,1.4L,Benzin,avoid,3,Micra K12; Note E11; Note E11-FL,2003,2013
Nissan,HRA2DDT,1.2L,Benzin,avoid,4,Qashqai J11; Pulsar C13,2013,2018
Nissan,MR16DDT,1.6L,Benzin,avoid,4,Qashqai J11; X-Trail T32; Juke F15; Juke F15-FL; Pulsar C13,2010,2019
Nissan,VQ35DE,3.5L,Benzin,avoid,12,350Z Z33,2002,2007
Nissan,YD25DDTi,2.5L,Diesel,avoid,3,Navara D40; Navara D40-FL; Pathfinder R51; Pathfinder R51-FL,2004,2015
Nissan,ZD30DDTi,3.0L Di Turbo,Diesel,avoid,4,Patrol Y61,2000,2010
Nissan,5AQ 60,Elektro,Elektro,neutral,2,Townstar JE0,2022,2025
Nissan,EM57,Elektro,Elektro,neutral,2,Leaf ZE0; Leaf ZE1; NV200 M20; Ariya FE0,2010,2025
Nissan,H4Bt,0.9L,Benzin,neutral,3,Micra K14,2017,2023
Nissan,HR10DDT,1.0L,Benzin,neutral,4,Micra K14; Juke F16,2017,2024
Nissan,HR12DDR,1.2L,Benzin,neutral,5,Micra K13,2010,2017
Nissan,HR12DE,1.2L,Benzin,neutral,3,Micra K13; Note E12,2010,2022
Nissan,HR13DDT,1.3L,Benzin,neutral,7,Qashqai J11-FL; Qashqai J12,2018,2024
Nissan,HR16DE,1.6L,Benzin,neutral,6,Qashqai J10; Qashqai J10-FL; Micra K12; Juke F15; Juke F15-FL,2005,2025
Nissan,K9K,1.5L,Diesel,neutral,6,Qashqai J10; Qashqai J10-FL; Qashqai J11; Qashqai J11-FL; Micra K12,2003,2025
Nissan,M9R,2.0L,Diesel,neutral,6,Qashqai J10; Qashqai J10-FL; X-Trail T31; X-Trail T31-FL; X-Trail T32,2007,2017
Nissan,MR20DE,2.0L,Benzin,neutral,6,Qashqai J10; Qashqai J10-FL; Qashqai J11; X-Trail T31; X-Trail T31-FL,2007,2019
Nissan,QG15DE,1.5L,Benzin,neutral,3,Almera N16; Almera N16-FL,2000,2006
Nissan,QG16DE,1.6L,Benzin,neutral,3,Primera P12,2002,2007
Nissan,QG18DE,1.8L,Benzin,neutral,3,Primera P12; Almera N16; Almera N16-FL,2000,2007
Nissan,QR20DE,2.0L,Benzin,neutral,6,X-Trail T30; X-Trail T30-FL; Primera P12,2001,2007
Nissan,QR25DD,2.5L,Benzin,neutral,2,Primera P12,2002,2007
Nissan,QR25DE,2.5L,Benzin,neutral,7,X-Trail T30-FL; X-Trail T31,2003,2010
Nissan,R9M,1.6L,Diesel,neutral,7,Qashqai J10-FL; Qashqai J11; Qashqai J11-FL; X-Trail T32; X-Trail T32-FL,2011,2022
Nissan,R9N,1.7L,Diesel,neutral,3,Qashqai J11-FL; X-Trail T32-FL,2017,2022
Nissan,V9X,3.0L,Diesel,neutral,3,Navara D40-FL; Pathfinder R51-FL,2010,2015
Nissan,VQ35HR,3.5L,Benzin,neutral,8,350Z Z33,2007,2009
Nissan,VQ37VHR,3.7L,Benzin,neutral,13,370Z Z34,2009,2022
Nissan,VQ40DE,4.0L,Benzin,neutral,2,Pathfinder R51,2004,2010
Nissan,VR38DETT,3.8L,Benzin,neutral,14,GT-R R35,2007,2023
Nissan,YD22DDT,2.2L,Diesel,neutral,3,Almera N16,2000,2003
Nissan,YD22DDTi,2.2L,Diesel,neutral,4,Primera P12; Almera N16-FL,2002,2007
Nissan,YD22ETi,2.2L,Diesel,neutral,3,X-Trail T30; X-Trail T30-FL,2001,2007
Nissan,BR10DE,1.0L,Benzin,recommended,3,Micra K14,2017,2023
Nissan,F9Q,1.9L,Diesel,recommended,4,Primera P12,2002,2007
Nissan,H5H E4,1.3L,Benzin,recommended,3,Townstar JE0,2022,2025
Nissan,KR15DDT,1.5L,Benzin,recommended,4,Qashqai J12; X-Trail T33,2022,2025
Nissan,MR20DD,2.0L,Benzin,recommended,3,X-Trail T32; X-Trail T32-FL,2014,2022
Nissan,YS23DDT,2.3L,Diesel,recommended,3,Navara D23; Navara D23-FL,2015,2025
Opel,A16FDL,1.6L CDTI,Diesel,avoid,8,Combo D,2012,2018
Opel,A28NET,2.8L V6 Turbo,Benzin,avoid,4,Insignia A,2008,2017
Opel,B12XER,1.2L ECOTEC,Benzin,avoid,8,Corsa E,2014,2019
Opel,D16SHT,1.6L Turbo,Benzin,avoid,4,Astra K,2015,2019
Opel,DV5RC,1.5L BlueHDi,Diesel,avoid,7,Insignia B,2020,2022
Opel,DV5RD,1.5L BlueHDi,Diesel,avoid,5,Corsa F; Astra K; Astra L; Mokka B; Grandland X X,2018,2025
Opel,DV6FD,1.6L BlueHDi,Diesel,avoid,8,Mokka A; Grandland X X,2017,2019
Opel,DW10FD,2.0L BlueHDi,Diesel,avoid,8,Grandland X X; Insignia B,2017,2022
Opel,EB2,1.2L PureTech,Benzin,avoid,4,Corsa F; Crossland X X,2017,2025
Opel,EB2DTS,1.2L Turbo PureTech,Benzin,avoid,8,Corsa F; Astra K; Astra L; Mokka B; Grandland X X,2017,2025
Opel,EP6,1.6L THP,Benzin,avoid,4,Grandland X X; Astra L,2018,2025
Opel,Y17DTL,1.7L DI,Diesel,avoid,8,Corsa C; Astra G; Meriva A; Combo C,2000,2011
Opel,Y30DT,3.0L CDTI V6,Diesel,avoid,4,Vectra C; Signum Signum,2003,2008
Opel,Z16LER,1.6L Turbo,Benzin,avoid,7,Corsa D,2007,2014
Opel,Z19DTH,1.9L CDTI,Diesel,avoid,5,Astra H; Vectra C; Signum Signum; Zafira B,2004,2014
Opel,Z22YH,2.2L 16V Direct,Benzin,avoid,4,Vectra C; Signum Signum; Zafira B,2004,2014
Opel,A12XER,1.2L,Benzin,neutral,4,Corsa D; Adam Adam,2011,2019
Opel,A13DTE,1.3L CDTI,Diesel,neutral,4,Astra J; Meriva B; Corsa D; Corsa E,2009,2018
Opel,A14NET,1.4L Turbo,Benzin,neutral,4,Astra J; Insignia A; Zafira Tourer; Meriva B; Mokka A,2009,2019
Opel,A14XER,1.4L,Benzin,neutral,4,Corsa D; Astra J; Meriva B; Adam Adam; Combo D,2009,2019
Opel,A16LET,1.6L Turbo,Benzin,neutral,4,Astra J; Insignia A; Zafira Tourer; Cascada Cascada,2008,2019
Opel,A16XER,1.6L 16V,Benzin,neutral,4,Astra J; Insignia A; Zafira B; Mokka A,2008,2016
Opel,A17DTS,1.7L CDTI,Diesel,neutral,5,Astra J; Meriva B; Mokka A; Zafira B,2007,2016
Opel,A18XER,1.8L 16V,Benzin,neutral,4,Insignia A; Zafira Tourer,2008,2019
Opel,A20DTH,2.0L CDTI,Diesel,neutral,4,Astra J; Insignia A; Insignia B; Zafira Tourer; Cascada Cascada,2008,2022
Opel,A20NFT,2.0L Turbo,Benzin,neutral,7,Astra J,2012,2018
Opel,A20NHT,2.0L Turbo,Benzin,neutral,5,Insignia A,2008,2017
Opel,A22DM,2.2L CDTI,Diesel,neutral,8,Antara A,2010,2016
Opel,A22DMH,2.2L CDTI,Diesel,neutral,8,Antara A,2010,2016
Opel,A24XE,2.4L 16V,Benzin,neutral,8,Antara A,2010,2016
Opel,B10XE,1.0L,Benzin,neutral,8,Karl Karl,2015,2019
Opel,B10XFL,1.0L Turbo,Benzin,neutral,8,Corsa E; Astra K,2015,2022
Opel,B10XFT,1.0L Turbo ECOTEC,Benzin,neutral,4,Corsa E; Astra K; Adam Adam,2013,2019
Opel,B14NEH,1.4L Turbo ECOTEC,Benzin,neutral,4,Corsa E,2015,2019
Opel,B14XER,1.4L ECOTEC,Benzin,neutral,4,Corsa E; Astra K,2014,2019
Opel,B16DTH,1.6L CDTI,Diesel,neutral,4,Astra K; Insignia A; Insignia B; Mokka A; Meriva B,2013,2020
Opel,B16LER,1.6L Turbo,Benzin,neutral,8,Corsa E,2015,2018
Opel,EB2LTDH2,1.2L Turbo MHEV,Benzin,neutral,7,Astra L,2024,2026
Opel,F9Q,1.9L DTI,Diesel,neutral,4,Vivaro A,2001,2006
Opel,HN09,1.2L Turbo MHEV,Benzin,neutral,8,Corsa F-FL,2024,2026
Opel,LTG,2.0L Turbo,Benzin,neutral,4,Insignia B,2017,2022
Opel,Opel-EM,Elektro,Elektro,neutral,8,Corsa F; Mokka B; Astra L; Combo E; Frontera E,2020,2025
Opel,Y20DTH,2.0L DTI,Diesel,neutral,4,Astra G; Vectra C; Zafira A,2000,2005
Opel,Y22DTR,2.2L DTI,Diesel,neutral,8,Vectra B; Vectra C; Zafira A,2000,2005
Opel,Z10XE,1.0L 12V,Benzin,neutral,4,Corsa C; Agila A,2000,2007
Opel,Z10XEP,1.0L 12V Twinport,Benzin,neutral,8,Corsa C; Corsa D,2003,2009
Opel,Z12XE,1.2L 16V,Benzin,neutral,8,Corsa C; Astra G; Agila A,2000,2007
Opel,Z12XEP,1.2L 16V Twinport,Benzin,neutral,4,Corsa D; Agila A,2003,2011
Opel,Z13DTH,1.3L CDTI,Diesel,neutral,4,Corsa C; Corsa D; Astra H; Meriva A; Agila A,2003,2014
Opel,Z16SE,1.6L,Benzin,neutral,5,Astra G; Vectra B,2000,2004
Opel,Z16XE,1.6L 16V,Benzin,neutral,5,Astra G; Vectra B; Zafira A,2000,2005
Opel,Z16XER,1.6L 16V,Benzin,neutral,5,Astra H; Vectra C; Zafira B; Meriva A; Combo C,2002,2011
Opel,Z17DTH,1.7L CDTI,Diesel,neutral,5,Astra H; Corsa D; Meriva A; Combo C,2003,2011
Opel,Z18XE,1.8L 16V,Benzin,neutral,5,Astra G; Vectra B; Vectra C; Zafira A; Corsa C,2000,2010
Opel,Z18XER,1.8L 16V,Benzin,neutral,4,Astra H; Vectra C; Signum Signum; Zafira B,2004,2014
Opel,Z19DT,1.9L CDTI,Diesel,neutral,4,Astra H; Vectra C; Signum Signum; Zafira B,2004,2014
Opel,Z20LEH,2.0L Turbo OPC,Benzin,neutral,4,Astra G; Astra H; Zafira A; Zafira B,2002,2014
Opel,Z20LET,2.0L Turbo,Benzin,neutral,7,Astra H; Zafira B; Speedster A00,2003,2014
Opel,Z20NEL,2.0L Turbo,Benzin,neutral,4,Astra H,2004,2007
Opel,Z20NET,2.0L Turbo,Benzin,neutral,4,Vectra C; Signum Signum,2003,2008
Opel,Z20NHH,2.0L Turbo,Benzin,neutral,6,GT GT,2007,2009
Opel,Z22SE,2.2L 16V,Benzin,neutral,7,Astra G; Vectra B; Vectra C; Zafira A; Speedster A00,2000,2005
Opel,Z24XE,2.4L 16V,Benzin,neutral,8,Antara A,2006,2010
Opel,Z28NEL,2.8L V6 Turbo,Benzin,neutral,4,Vectra C; Signum Signum,2005,2008
Opel,Z28NET,2.8L V6 Turbo VCT,Benzin,neutral,4,Vectra C; Signum Signum,2006,2008
Opel,Z32SE,3.2L V6,Benzin,neutral,4,Vectra C; Signum Signum,2002,2005
Opel,B14NET,1.4L Turbo,Benzin,recommended,4,Corsa E; Adam Adam; Astra K,2014,2019
Opel,K10B,1.0L 12V,Benzin,recommended,6,Agila B,2008,2014
Opel,K12B,1.2L 16V,Benzin,recommended,5,Agila B,2008,2014
Opel,LFV,1.5L Turbo,Benzin,recommended,4,Insignia B,2017,2022
Opel,Z14XEP,1.4L 16V Twinport,Benzin,recommended,4,Corsa C; Corsa D; Astra H; Meriva A; Combo C,2003,2011
Peugeot,DT17,2.7L V6 HDi,Diesel,avoid,6,407 D2,2006,2011
Peugeot,DV5,1.5L BlueHDi,Diesel,avoid,6,208 A9-FL; 208 P21; 308 T9-FL; 308 P51; 2008 P24,2018,2026
Peugeot,DV6,1.6L HDi,Diesel,avoid,6,206 T1; 207 A7; 207 A7-FL; 208 A9; 208 A9-FL,2004,2019
Peugeot,DW10,2.0L HDi,Diesel,avoid,7,206 T1; 307 T5; 308 T7; 308 T7-FL; 308 T9,1999,2026
Peugeot,EB2DT,1.2L PureTech 110,Benzin,avoid,6,208 A9-FL; 2008 A94-FL; 308 T9; 308 T9-FL; 3008 P84,2013,2024
Peugeot,EB2DTS,1.2L PureTech 130,Benzin,avoid,6,308 T9; 308 T9-FL; 3008 P84; 3008 P84-FL; 5008 P87,2013,2026
Peugeot,EP6CDT,1.6L THP 155,Benzin,avoid,6,207 A7-FL; 208 A9; 308 T7-FL; 308 T9; 3008 T84,2009,2017
Peugeot,EP6DT,1.6L THP 150,Benzin,avoid,7,207 A7; 207 A7-FL; 308 T7; 308 T7-FL; 3008 T8,2006,2018
Peugeot,EP6DTS,1.6L THP 175/200,Benzin,avoid,7,207 A7; 308 T7; RCZ T75,2006,2015
Peugeot,EP6FADTX,1.6L THP 225,Benzin,avoid,6,308 T9; RCZ T75; 308 T9-FL; 208 A9,2010,2021
Peugeot,1KR-FE,1.0L 3-Zylinder Toyota,Benzin,neutral,6,107 PN; 107 PN-FL; 108 ---,2005,2021
Peugeot,4B12,2.4L MIVEC,Benzin,neutral,6,4007 ---,2007,2013
Peugeot,DV4,1.4L HDi,Diesel,neutral,6,206 T1; 207 A7; 207 A7-FL; 208 A9; 307 T5,2001,2019
Peugeot,DW10-HY4,2.0L HDi Hybrid4,Diesel,neutral,7,3008 T84; 3008 T84-FL; 508 W2; 508 W2-FL,2011,2018
Peugeot,DW12,2.2L HDi,Diesel,neutral,6,407 D2; 508 W2; 508 W2-FL; 807 ---; 4007 ---,2002,2018
Peugeot,EB0,1.0L PureTech,Benzin,neutral,6,108 ---; 208 A9,2012,2021
Peugeot,EB2,1.2L PureTech,Benzin,neutral,7,208 A9; 208 A9-FL; 2008 A94; 301 ---,2012,2020
Peugeot,EB2ADTS,1.2L PureTech 130 Euro6d,Benzin,neutral,6,208 P21; 2008 P24; 308 P51; 408 ---,2019,2026
Peugeot,EB2ADTS-MH,1.2L PureTech 130 MHEV,Benzin,neutral,6,308 P51-FL,2024,2026
Peugeot,EM-100,Elektro 50kWh,Elektro,neutral,6,208 P21; 208 P21-FL; 2008 P24; 2008 P24-FL,2019,2026
Peugeot,EM-115,Elektro 51kWh,Elektro,neutral,6,208 P21-FL; 2008 P24-FL,2024,2026
Peugeot,EM-157,Elektro 54kWh,Elektro,neutral,6,308 P51; 308 P51-FL,2023,2026
Peugeot,EP3,1.4L VTi,Benzin,neutral,6,207 A7; 207 A7-FL; 208 A9,2006,2019
Peugeot,EP6,1.6L VTi,Benzin,neutral,6,207 A7; 207 A7-FL; 308 T7; 308 T7-FL; 3008 T8,2006,2015
Peugeot,EP6-PHEV,1.6L Turbo PHEV,Benzin,neutral,6,308 P51; 3008 P84-FL; 508 R8; 508 R8-FL; 408 E3,2019,2026
Peugeot,EP6CDTX,1.6L THP 165,Benzin,neutral,6,308 T9; 308 T9-FL; 3008 P84; 3008 P84-FL; 5008 P87,2013,2026
Peugeot,EP6FDTR,1.6L THP 270,Benzin,neutral,7,308 T9,2015,2021
Peugeot,ES9,3.0L V6 24V,Benzin,neutral,6,407 D2; 607 Z8; 807 E2,2000,2014
Peugeot,EW10,2.0L 16V,Benzin,neutral,6,206 T1; 307 T5; 307 T5-FL; 406 ---; 407 D2,1998,2011
Peugeot,EW12,2.2L 16V,Benzin,neutral,6,407 D2; 607 Z8,2000,2011
Peugeot,TU3,1.4L 8V,Benzin,neutral,6,206 T1; 306 N5; 1007 ---,1997,2009
Peugeot,EM-170,Elektro 73kWh,Elektro,recommended,6,3008 P37; 5008 P37,2024,2026
Peugeot,EM-240,Elektro 98kWh,Elektro,recommended,6,3008 P37; 5008 P37,2024,2026
Peugeot,EW7,1.8L 16V,Benzin,recommended,6,407 D2,2004,2011
Peugeot,HN09,1.2L Turbo MHEV,Benzin,recommended,6,208 P21; 2008 P24; 308 P51,2023,2026
Peugeot,TU5,1.6L 16V,Benzin,recommended,6,206 T1; 307 T5; 307 T5-FL; 406 ---,1998,2009
Porsche,930.20,3.2L,Benzin,avoid,8,911 G-Modell,1984,1989
Porsche,CFTB,4.8L V8 Turbo,Benzin,avoid,7,Cayenne 92A,2014,2017
Porsche,CYXA,4.8L V8 Turbo,Benzin,avoid,11,Cayenne 92A,2015,2017
Porsche,DLZB,3.0L V6 Turbo,Benzin,avoid,9,Macan 95B,2018,2021
Porsche,M28.01,4.5L V8,Benzin,avoid,11,928 928,1977,1982
Porsche,M28.11,4.7L V8,Benzin,avoid,11,928 928,1979,1983
Porsche,M28.21,4.7L V8,Benzin,avoid,11,928 928,1983,1986
Porsche,M30.69,3.3L Turbo,Benzin,avoid,5,911 964,1990,1993
Porsche,M44.01,2.5L,Benzin,avoid,11,944 944,1982,1988
Porsche,M44.12,2.7L,Benzin,avoid,11,944 944,1988,1989
Porsche,M44.40,2.5L 16V,Benzin,avoid,5,944 944,1987,1989
Porsche,M44.41,3.0L 16V,Benzin,avoid,5,944 944,1989,1991
Porsche,M44.43,3.0L 16V,Benzin,avoid,5,968 968,1992,1995
Porsche,M44.51,2.5L Turbo,Benzin,avoid,7,944 944,1985,1991
Porsche,M44.52,2.5L Turbo S,Benzin,avoid,6,944 944,1988,1991
Porsche,M48.20,4.8L V8,Benzin,avoid,8,Panamera 970,2009,2013
Porsche,M48.40,4.8L V8,Benzin,avoid,7,Panamera 970,2011,2013
Porsche,M48.52,4.8L V8 Turbo,Benzin,avoid,7,Cayenne 92A,2010,2014
Porsche,M48.70,4.8L V8 Turbo,Benzin,avoid,7,Panamera 970,2010,2013
Porsche,M64.01,3.6L,Benzin,avoid,8,911 964,1989,1993
Porsche,M64.02,3.6L,Benzin,avoid,7,911 964,1989,1993
Porsche,M64.03,3.6L,Benzin,avoid,7,911 964,1991,1993
Porsche,M64/60R,3.6L Boxer Biturbo GT2,Benzin,avoid,5,911 993,1995,1997
Porsche,M96.20,2.5L,Benzin,avoid,9,Boxster 986,1996,1999
Porsche,M96.21,3.2L,Benzin,avoid,8,Boxster 986,1999,2002
Porsche,M96.22,2.7L,Benzin,avoid,7,Boxster 986,1999,2002
Porsche,M96.23,2.7L,Benzin,avoid,7,Boxster 986,2002,2004
Porsche,M96.24,3.2L,Benzin,avoid,8,Boxster 986,2002,2004
Porsche,M96.76,3.6L,Benzin,avoid,9,911 996,1999,2001
